ID_CUPOM,DT,PRODUTO
116832597,2018-06-05 16:56:39.947,F MAMAO PAPAIA                   KG
116832597,2018-06-05 16:56:39.947,LINHACA ZAELI DOURADA GRAO     200G
116833810,2018-06-05 17:00:35.013,F MAMAO PAPAIA                   KG
116833810,2018-06-05 17:00:35.013,DETERG LIMPOL NEUTRO          500ML
116833810,2018-06-05 17:00:35.013,DETERG LIMPOL NEUTRO          500ML
116833810,2018-06-05 17:00:35.013,SABAO BAR ECON MARM VDE        500G
116833810,2018-06-05 17:00:35.013,COMP LACTEO NINHO FASES 1 + 800G
116833810,2018-06-05 17:00:35.013,COMP LACTEO NINHO FASES 1 + 800G
116833810,2018-06-05 17:00:35.013,POLPA CAJA FRUTA POLPA 500G
116833810,2018-06-05 17:00:35.013,POLPA CAJA FRUTA POLPA 500G
116833810,2018-06-05 17:00:35.013,SOB DANETTE CHOC LTE C/PACOCA 200G
116833810,2018-06-05 17:00:35.013,QUEIJO MUSS NUTRIBOM P KG
116833810,2018-06-05 17:00:35.013,SABAO PO TIXAN YPE PRIMAVERA SH 2KG
116833810,2018-06-05 17:00:35.013,DETERG FC LIMAO 500ML
116855902,2018-06-05 18:26:00.700,F MAMAO PAPAIA                   KG
116855902,2018-06-05 18:26:00.700,DETERG LIMPOL NEUTRO          500ML
116855902,2018-06-05 18:26:00.700,DETERG LIMPOL NEUTRO          500ML
116855902,2018-06-05 18:26:00.700,SACO LIXO TUBARAO     90L
116855902,2018-06-05 18:26:00.700,F MAMAO PAPAIA                   KG
116855902,2018-06-05 18:26:00.700,DETERG LIMPOL NEUTRO          500ML
116855902,2018-06-05 18:26:00.700,DETERG LIMPOL NEUTRO          500ML
116855902,2018-06-05 18:26:00.700,SACO LIXO TUBARAO     90L
116855902,2018-06-05 18:26:00.700,F MAMAO PAPAIA                   KG
116855902,2018-06-05 18:26:00.700,DETERG LIMPOL NEUTRO          500ML
116855902,2018-06-05 18:26:00.700,DETERG LIMPOL NEUTRO          500ML
116855902,2018-06-05 18:26:00.700,SACO LIXO TUBARAO     90L
116904295,2018-06-05 22:34:27.177,SUCO REF TANG CAJU 25G
116904295,2018-06-05 22:34:27.177,SUCO REF TANG CAJU 25G
116904295,2018-06-05 22:34:27.177,ESM BEAUTY SOL ORIENTE KIMONO 8ML
116904295,2018-06-05 22:34:27.177,DETERG FC LIMAO 500ML
117268257,2018-06-07 20:41:52.640,F MAMAO PAPAIA                   KG
117268257,2018-06-07 20:41:52.640,DETERG LIMPOL LIMAO           500ML
117268257,2018-06-07 20:41:52.640,AZ OLIV GALLO EX VIR VD 500ML
117277756,2018-06-07 21:36:26.510,ACHOC PO NESCAU 2.0 ACTIGEN 400G
117277756,2018-06-07 21:36:26.510,LEITE PO PIRACANJUBA INT       200G
117277756,2018-06-07 21:36:26.510,ARROZ BCO BOM DE GOSTO T1 1KG
117277756,2018-06-07 21:36:26.510,SOB DANETTE CHOC LTE C/PACOCA 200G
117285512,2018-06-07 23:42:18.960,F MAMAO PAPAIA                   KG
117285512,2018-06-07 23:42:18.960,F MAMAO PAPAIA                   KG
117318427,2018-06-08 10:26:30.220,REFRIG JESUS                     1L
117318427,2018-06-08 10:26:30.220,LARANJA PACOTE 5KG
117533794,2018-06-09 11:33:45.827,F MAMAO PAPAIA                   KG
117606458,2018-06-09 16:37:30.040,DROPS HALLS UVA VERDE           34G
117606458,2018-06-09 16:37:30.040,DROPS HALLS UVA VERDE           34G
117606458,2018-06-09 16:37:30.040,DROPS HALLS UVA VERDE           34G
117610529,2018-06-09 16:52:33.350,PAO FRANCES INTEGR BUMBA MEU PAO KG
117610529,2018-06-09 16:52:33.350,PAO FRANCES INTEGR BUMBA MEU PAO KG
117610529,2018-06-09 16:52:33.350,PAO FRANCES INTEGR BUMBA MEU PAO KG
117610529,2018-06-09 16:52:33.350,PAO FRANCES INTEGR BUMBA MEU PAO KG
117676509,2018-06-09 21:11:04.097,F MACA VERDE                     KG
116565655,2018-06-03 19:18:41.557,PIZZA CALABRESA (INATIVO)       UN
116565655,2018-06-03 19:18:41.557,POLPA CAJA FRUTA POLPA 500G
116565655,2018-06-03 19:18:41.557,BAR CER HERSHEYS MPK CN CHOC 66G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,SUCO YAKULT MACA              200ML
116810209,2018-06-05 15:14:10.303,BISC VISCON COOKIES CHOC 60G
116810209,2018-06-05 15:14:10.303,BISC VISCON COOKIES CHOC 60G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,SUCO YAKULT MACA              200ML
116810209,2018-06-05 15:14:10.303,BISC VISCON COOKIES CHOC 60G
116810209,2018-06-05 15:14:10.303,BISC VISCON COOKIES CHOC 60G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,SUCO YAKULT MACA              200ML
116810209,2018-06-05 15:14:10.303,BISC VISCON COOKIES CHOC 60G
116810209,2018-06-05 15:14:10.303,BISC VISCON COOKIES CHOC 60G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,BISC BAUD GULOS RECH CHOC      140G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116810209,2018-06-05 15:14:10.303,LEITE PO PIRACANJUBA INT       200G
116565655,2018-06-03 19:18:41.557,V CENOURA                        KG
116810209,2018-06-05 15:14:10.303,MAC FORT PARAFUSO OVOS         500G
116810209,2018-06-05 15:14:10.303,PASTA AMENDOIM CROCANTE SKIPPY 425G
116810209,2018-06-05 15:14:10.303,BAGUETE DE BATATA CALABRESA PAD  KG
116810209,2018-06-05 15:14:10.303,REQ DANUBIO ZERO 220G
116810209,2018-06-05 15:14:10.303,MAC FORT PARAFUSO OVOS         500G
116810209,2018-06-05 15:14:10.303,PASTA AMENDOIM CROCANTE SKIPPY 425G
116810209,2018-06-05 15:14:10.303,BAGUETE DE BATATA CALABRESA PAD  KG
116810209,2018-06-05 15:14:10.303,REQ DANUBIO ZERO 220G
116810209,2018-06-05 15:14:10.303,MAC FORT PARAFUSO OVOS         500G
116810209,2018-06-05 15:14:10.303,PASTA AMENDOIM CROCANTE SKIPPY 425G
116810209,2018-06-05 15:14:10.303,BAGUETE DE BATATA CALABRESA PAD  KG
116810209,2018-06-05 15:14:10.303,REQ DANUBIO ZERO 220G
116810209,2018-06-05 15:14:10.303,MAC FORT PARAFUSO OVOS         500G
116810209,2018-06-05 15:14:10.303,PASTA AMENDOIM CROCANTE SKIPPY 425G
116810209,2018-06-05 15:14:10.303,BAGUETE DE BATATA CALABRESA PAD  KG
116810209,2018-06-05 15:14:10.303,REQ DANUBIO ZERO 220G
116956302,2018-06-06 11:34:37.463,V CENOURA                        KG
116956302,2018-06-06 11:34:37.463,REFRIG COCA COLA SLEEK LT 220ML
117210205,2018-06-07 17:05:47.020,ACHOC LIQ NESCAU PRONTINHO 200ML
117210205,2018-06-07 17:05:47.020,COL BIOCARE CAFE 904          120ML
117210205,2018-06-07 17:05:47.020,SARDINHA PESCADOR TOM          125G
117210205,2018-06-07 17:05:47.020,ESFREG LIMPPANO GDE SUPERF 41X78
117210205,2018-06-07 17:05:47.020,SAB FLOR YPE SUAVE TERNURA CUID 90G
117210205,2018-06-07 17:05:47.020,SAB FLOR YPE SUAVE TERNURA CUID 90G
117210205,2018-06-07 17:05:47.020,SAB FLORAL  ACTIVE ULTRA        90G
117210205,2018-06-07 17:05:47.020,SAB FLORAL  ACTIVE ULTRA        90G
117210205,2018-06-07 17:05:47.020,SAB FLORAL  ACTIVE ULTRA        90G
117210205,2018-06-07 17:05:47.020,CR D CLOSE-UP TRIPLE HORTELA 70G
117210205,2018-06-07 17:05:47.020,CR D CLOSE-UP TRIPLE HORTELA 70G
117210205,2018-06-07 17:05:47.020,SABAO PO OMO MULTI ACAO SH 1KG
117210205,2018-06-07 17:05:47.020,LAVA ROU ARIEL CONC 12 LAVAG 500ML
117394477,2018-06-08 16:43:00.570,V CENOURA                        KG
117394477,2018-06-08 16:43:00.570,BISC PILAR C CRACKER TRAD      400G
117464694,2018-06-08 21:08:41.720,MAC LAM MAGGI G.CAIPIRA         85G
117483682,2018-06-09 08:12:51.140,V CENOURA                        KG
117547504,2018-06-09 12:18:33.900,SACO ALUM FREEZER MICRO 3      50X1
117547504,2018-06-09 12:18:33.900,VIN GOTA ALCOOL 750ML
116560637,2018-06-03 14:25:19.340,F UVA ISIS CUMBUCA 500G
116567089,2018-06-03 20:49:44.083,F UVA ISIS CUMBUCA 500G
116719977,2018-06-04 20:36:27.397,BISC VIT C CRACKER             400G
116846622,2018-06-05 17:50:48.940,QUEIJO M PAD V CAMPO LIG KG
116846622,2018-06-05 17:50:48.940,BISC VIT C CRACKER             400G
116846622,2018-06-05 17:50:48.940,QUEIJO M PAD V CAMPO LIG KG
116846622,2018-06-05 17:50:48.940,BISC VIT C CRACKER             400G
116846622,2018-06-05 17:50:48.940,QUEIJO M PAD V CAMPO LIG KG
116846622,2018-06-05 17:50:48.940,BISC VIT C CRACKER             400G
116861129,2018-06-05 18:43:16.333,ABS S LIV ADAPT SUAVE S/A 8X1
116861129,2018-06-05 18:43:16.333,QUEIJO COALHO FAT UNIAO BAR      KG
116861129,2018-06-05 18:43:16.333,ABS S LIV ADAPT SUAVE S/A 8X1
116861129,2018-06-05 18:43:16.333,QUEIJO COALHO FAT UNIAO BAR      KG
117027168,2018-06-06 17:23:00.890,SNACK MAE TERRA ORG TRIBOS TO/M 50G
117027168,2018-06-06 17:23:00.890,SNACK MAE TERRA ORG TRIBOS TO/M 50G
117092647,2018-06-06 21:16:26.313,ACHOC LIQ NESCAU PRONTINHO 200ML
117092647,2018-06-06 21:16:26.313,ACHOC LIQ NESCAU PRONTINHO 200ML
117092647,2018-06-06 21:16:26.313,PEIXE PESCADA AMARELA INTEIRA    KG
117092647,2018-06-06 21:16:26.313,V CENOURA                        KG
117092647,2018-06-06 21:16:26.313,BLOCO SANIT PATO ACOP MARINE 50%SEG
117092647,2018-06-06 21:16:26.313,F UVA MISTA DOCE MEL CUMB 500G
117092647,2018-06-06 21:16:26.313,PINCEL HIDROCOR LEONORA 12X1
117103762,2018-06-06 23:42:30.370,PEIXE PESCADA AMARELA INTEIRA    KG
117103762,2018-06-06 23:42:30.370,MOLHO SHOYO SAKURA TRAD       150ML
117103762,2018-06-06 23:42:30.370,V CENOURA                        KG
117103762,2018-06-06 23:42:30.370,V ALFACE HIDROPONICA ILHA NATIVA UN
117103762,2018-06-06 23:42:30.370,V ALFACE HIDROPONICA ILHA NATIVA UN
117130084,2018-06-07 10:00:58.430,AMAC ROU REAL BRISA DO MAR       1L
117190316,2018-06-07 15:31:54.543,IOG DANONE NATURAL             170G
117190316,2018-06-07 15:31:54.543,IOG DANONE NATURAL             170G
117190316,2018-06-07 15:31:54.543,IOG DANONE NATURAL             170G
117190316,2018-06-07 15:31:54.543,IOG DANONE NATURAL             170G
117190316,2018-06-07 15:31:54.543,IOG DANONE NATURAL             170G
117190316,2018-06-07 15:31:54.543,IOG DANONE NATURAL             170G
117211707,2018-06-07 17:12:02.637,BISC FORT CREAM CRAKER AMANTEI 400G
117211707,2018-06-07 17:12:02.637,BISC FORT CREAM CRAKER AMANTEI 400G
117211707,2018-06-07 17:12:02.637,BISC FORT CREAM CRAKER AMANTEI 400G
117211707,2018-06-07 17:12:02.637,BISC FORT CREAM CRAKER AMANTEI 400G
117255391,2018-06-07 19:46:48.977,V CENOURA                        KG
117255391,2018-06-07 19:46:48.977,V ALFACE HIDROPONICA ILHA NATIVA UN
117365563,2018-06-08 14:18:40.573,PEIXE PESCADA AMARELA INTEIRA    KG
117365563,2018-06-08 14:18:40.573,COMP LACTEO NINHO ZERO LACT 380G
117365563,2018-06-08 14:18:40.573,COMP LACTEO NINHO ZERO LACT 380G
117365563,2018-06-08 14:18:40.573,PEIXE PESCADA AMARELA INTEIRA    KG
117365563,2018-06-08 14:18:40.573,COMP LACTEO NINHO ZERO LACT 380G
117365563,2018-06-08 14:18:40.573,COMP LACTEO NINHO ZERO LACT 380G
117365563,2018-06-08 14:18:40.573,PEIXE PESCADA AMARELA INTEIRA    KG
117365563,2018-06-08 14:18:40.573,COMP LACTEO NINHO ZERO LACT 380G
117365563,2018-06-08 14:18:40.573,COMP LACTEO NINHO ZERO LACT 380G
117365563,2018-06-08 14:18:40.573,PEIXE PESCADA AMARELA INTEIRA    KG
117365563,2018-06-08 14:18:40.573,COMP LACTEO NINHO ZERO LACT 380G
117365563,2018-06-08 14:18:40.573,COMP LACTEO NINHO ZERO LACT 380G
117471316,2018-06-08 21:53:09.770,BISC ITAM WAFER LOOK CHOC 110G
117478053,2018-06-08 23:55:46.630,QUEIJO TIROLEZ MUSS LIG S/LAC    KG
117478053,2018-06-08 23:55:46.630,IOG ACTIVI C MANHA MOR/BAN/MAC 170G
117605051,2018-06-09 16:30:30.820,ACHOC LIQ NESCAU PRONTINHO 200ML
117605051,2018-06-09 16:30:30.820,V CENOURA                        KG
117605051,2018-06-09 16:30:30.820,COLORIFICO MARIZA              100G
117605051,2018-06-09 16:30:30.820,V ALFACE HIDROPONICA ILHA NATIVA UN
117665448,2018-06-09 20:16:36.043,BISC VIT C CRACKER             400G
116867849,2018-06-05 19:05:35.130,QUEIJO PARM FAIXA AZ/CILINDRO 195G
116867849,2018-06-05 19:05:35.130,IOG NESTLE MORANGO 170G
116867849,2018-06-05 19:05:35.130,QUEIJO PARM FAIXA AZ/CILINDRO 195G
116867849,2018-06-05 19:05:35.130,IOG NESTLE MORANGO 170G
116867849,2018-06-05 19:05:35.130,QUEIJO PARM FAIXA AZ/CILINDRO 195G
116867849,2018-06-05 19:05:35.130,IOG NESTLE MORANGO 170G
116904917,2018-06-05 23:07:57.170,V CENOURA                        KG
116904917,2018-06-05 23:07:57.170,IOG ACTIVIA 0 AMEIXA 170G
116904917,2018-06-05 23:07:57.170,V CENOURA                        KG
116904917,2018-06-05 23:07:57.170,IOG ACTIVIA 0 AMEIXA 170G
116954486,2018-06-06 11:28:08.030,V CENOURA                        KG
116954486,2018-06-06 11:28:08.030,LEITE PO CAMPONESA INT          1KG
116954486,2018-06-06 11:28:08.030,AVEIA APTI FLOCOS              200G
116954486,2018-06-06 11:28:08.030,AVEIA APTI FLOCOS              200G
116954486,2018-06-06 11:28:08.030,IOG ACTIVI C MANHA MOR/BAN/MAC 170G
116954486,2018-06-06 11:28:08.030,V CENOURA                        KG
116954486,2018-06-06 11:28:08.030,LEITE PO CAMPONESA INT          1KG
116954486,2018-06-06 11:28:08.030,AVEIA APTI FLOCOS              200G
117150436,2018-06-07 11:33:19.553,LIMP PERF AZULIM CARINHO 500ML
117150436,2018-06-07 11:33:19.553,LIMP PERF AZULIM CARINHO 500ML
117390599,2018-06-08 16:27:08.060,PAO DE FORMA MATEUS              KG
117406586,2018-06-08 17:28:26.900,PAO FRANCES BUMBA MEU PAO KG
117406586,2018-06-08 17:28:26.900,V BATATA DOCE                    KG
117446648,2018-06-08 19:47:25.943,PAO FRANCES BUMBA MEU PAO KG
117533795,2018-06-09 11:31:34.643,V BATATA DOCE                    KG
117533795,2018-06-09 11:31:34.643,V ABOBORA COMUM                  KG
117533795,2018-06-09 11:31:34.643,AMAC ROU COMF CONC ORIGINAL   500ML
117533795,2018-06-09 11:31:34.643,IOG V CAMPO BMM FREE 170G
117533795,2018-06-09 11:31:34.643,IOG V CAMPO BMM FREE 170G
117533795,2018-06-09 11:31:34.643,IOG V CAMPO BMM FREE 170G
117533795,2018-06-09 11:31:34.643,IOG V CAMPO BMM FREE 170G
117540211,2018-06-09 11:54:03.110,PAO FRANCES BUMBA MEU PAO KG
117540211,2018-06-09 11:54:03.110,PAO FRANCES BUMBA MEU PAO KG
117682492,2018-06-09 21:54:15.667,PAO FRANCES BUMBA MEU PAO KG
117682492,2018-06-09 21:54:15.667,IOG NESTLE GREGO TRADICIONAL    90G
117682492,2018-06-09 21:54:15.667,PAO FRANCES BUMBA MEU PAO KG
117682492,2018-06-09 21:54:15.667,IOG NESTLE GREGO TRADICIONAL    90G
116990682,2018-06-06 14:37:22.680,FAR TAPIOCA MARIZA             200G
116998873,2018-06-06 15:22:43.337,V ABOBORA COMUM                  KG
116998873,2018-06-06 15:22:43.337,AROM SECAR LAVANDA 100ML
116998873,2018-06-06 15:22:43.337,SABAO PO TULY PETALA CAMPO SH 500G
116998873,2018-06-06 15:22:43.337,MANTEIGA RELIG CANASTRA C/S 500G
117013531,2018-06-06 16:28:34.423,V ABOBORA COMUM                  KG
117013531,2018-06-06 16:28:34.423,ESP S MARIA ESFRELUX 764         UN
117084841,2018-06-06 20:38:58.737,MOLHO TOM BONARE TRAD SH       340G
117084841,2018-06-06 20:38:58.737,VASS BETT BRILHUS 2003 UN
117084841,2018-06-06 20:38:58.737,RODO DOBRASIL DUPLO C/CAB 40CM UN
117084841,2018-06-06 20:38:58.737,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
117304978,2018-06-08 09:27:12.570,V BATATA DOCE                    KG
117304978,2018-06-08 09:27:12.570,CR D COLG T 12 PROF REP DIARIA 140G
117304978,2018-06-08 09:27:12.570,V BATATA DOCE                    KG
117304978,2018-06-08 09:27:12.570,CR D COLG T 12 PROF REP DIARIA 140G
117304978,2018-06-08 09:27:12.570,V BATATA DOCE                    KG
117304978,2018-06-08 09:27:12.570,CR D COLG T 12 PROF REP DIARIA 140G
117315205,2018-06-08 10:13:41.207,ABS INT GEL TRIP PROT SECA C/A 32X1
117338737,2018-06-08 11:55:47.513,SUCO UVA INTEG AURORA TTO 1L
117338737,2018-06-08 11:55:47.513,SUCO UVA INTEG AURORA TTO 1L
117338737,2018-06-08 11:55:47.513,SUCO UVA INTEG AURORA TTO 1L
117338737,2018-06-08 11:55:47.513,SUCO UVA INTEG AURORA TTO 1L
117360897,2018-06-08 13:51:51.750,PAO PRETO BUMBA MEU PAO          KG
117360897,2018-06-08 13:51:51.750,PAO PRETO BUMBA MEU PAO          KG
117455207,2018-06-08 20:22:29.980,ABS S LIV ULTRAFLEXIVEL SV C/AB 8X1
117533120,2018-06-09 11:29:42.620,TIRA FERRUGEM LIMPA FACIL     100ML
117533120,2018-06-09 11:29:42.620,VASS BETT BRILHUS 2003 UN
117533120,2018-06-09 11:29:42.620,TORRADA PANVEIGA DE ALHO 110G
117608527,2018-06-09 16:45:04.297,DETERG FC CLEAR 500ML
117616333,2018-06-09 17:15:39.903,PAO FRANCES BUMBA MEU PAO KG
117639980,2018-06-09 18:41:03.877,PAO FRANCES BUMBA MEU PAO KG
117639980,2018-06-09 18:41:03.877,LIMP CIF CREM ULTRA HIGIENE 500ML
117639980,2018-06-09 18:41:03.877,ESC DENTAL COLG 360 ADVAN T12 2X1
117649254,2018-06-09 19:13:30.220,AGUA SANIT ECONOM BCA  1L
116510067,2018-06-03 10:47:13.547,VASS BETT BRILHUS 2003 UN
116510067,2018-06-03 10:47:13.547,VASS BETT BRILHUS 2003 UN
116836610,2018-06-05 17:13:26.297,REQ VIGOR TRAD CREMOSO         200G
116836610,2018-06-05 17:13:26.297,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116836610,2018-06-05 17:13:26.297,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116836610,2018-06-05 17:13:26.297,REQ VIGOR TRAD CREMOSO         200G
116836610,2018-06-05 17:13:26.297,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116836610,2018-06-05 17:13:26.297,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116836610,2018-06-05 17:13:26.297,REQ VIGOR TRAD CREMOSO         200G
116836610,2018-06-05 17:13:26.297,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116836610,2018-06-05 17:13:26.297,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116883491,2018-06-05 20:05:19.147,OREGANO BEM BOM                 10G
116904880,2018-06-05 23:04:23.527,CAFE PILAO AVAC PCT            250G
116904880,2018-06-05 23:04:23.527,CAFE PILAO AVAC PCT            250G
116904880,2018-06-05 23:04:23.527,CAFE PILAO AVAC PCT            250G
116933495,2018-06-06 10:03:12.640,REFRIG H2OH LIMONETO 500ML
117138824,2018-06-07 10:41:31.330,TORRADA FORTALEZA INTEGRAL     160G
117138824,2018-06-07 10:41:31.330,SABAO PO OMO ANTIBAC 900G
117138824,2018-06-07 10:41:31.330,TORRADA FORTALEZA INTEGRAL     160G
117138824,2018-06-07 10:41:31.330,SABAO PO OMO ANTIBAC 900G
117138824,2018-06-07 10:41:31.330,TORRADA FORTALEZA INTEGRAL     160G
117138824,2018-06-07 10:41:31.330,SABAO PO OMO ANTIBAC 900G
117233283,2018-06-07 18:32:06.343,PAO FRANCES BUMBA MEU PAO KG
117331837,2018-06-08 11:25:56.447,PAPEL HIG ALPINO NEUT FD L8P7 8X30M
117331837,2018-06-08 11:25:56.447,PAPEL HIG ALPINO NEUT FD L8P7 8X30M
117470564,2018-06-08 21:47:51.213,PAO FRANCES BUMBA MEU PAO KG
117470564,2018-06-08 21:47:51.213,PAO FRANCES BUMBA MEU PAO KG
117470564,2018-06-08 21:47:51.213,PAO FRANCES BUMBA MEU PAO KG
117496853,2018-06-09 09:20:46.480,PEDRA SANIT DESOD L BOUQ C/CST 25GR
117496853,2018-06-09 09:20:46.480,PEDRA SANIT DESOD L BOUQ C/CST 25GR
117496853,2018-06-09 09:20:46.480,POLPA FEITO EM CASA GOIABA 500G
117522607,2018-06-09 10:53:44.373,V ABOBORA COMUM                  KG
117643607,2018-06-09 18:53:13.983,V BATATA DOCE                    KG
117643607,2018-06-09 18:53:13.983,V BATATA DOCE                    KG
116853081,2018-06-05 18:14:21.913,PAO BATATA BOLINHA  PAD          KG
116853081,2018-06-05 18:14:21.913,PAO BATATA BOLINHA  PAD          KG
116934907,2018-06-06 10:06:28.840,CAFE PILAO AVAC PCT            250G
116934907,2018-06-06 10:06:28.840,POLVILHO AZEDO AMAFIL 500G
116934907,2018-06-06 10:06:28.840,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116934907,2018-06-06 10:06:28.840,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116934907,2018-06-06 10:06:28.840,CAFE PILAO AVAC PCT            250G
116934907,2018-06-06 10:06:28.840,POLVILHO AZEDO AMAFIL 500G
116934907,2018-06-06 10:06:28.840,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116934907,2018-06-06 10:06:28.840,IOG ACTIVIA LIQ AMEIXA LTE FE 570G
116974464,2018-06-06 12:56:55.770,POLPA ACEROLA RIO GRANDE 500G
116982337,2018-06-06 13:42:21.673,REFRIG FANTA LARANJA LT       350ML
116982337,2018-06-06 13:42:21.673,COCO RALADO SOCOCO FLOCOS      100G
116982337,2018-06-06 13:42:21.673,SAB NIVEA HID LAVANDA 85G
116982337,2018-06-06 13:42:21.673,REFRIG FANTA LARANJA LT       350ML
116982337,2018-06-06 13:42:21.673,COCO RALADO SOCOCO FLOCOS      100G
116982337,2018-06-06 13:42:21.673,SAB NIVEA HID LAVANDA 85G
116982337,2018-06-06 13:42:21.673,REFRIG FANTA LARANJA LT       350ML
116982337,2018-06-06 13:42:21.673,COCO RALADO SOCOCO FLOCOS      100G
116982337,2018-06-06 13:42:21.673,SAB NIVEA HID LAVANDA 85G
116982337,2018-06-06 13:42:21.673,REFRIG FANTA LARANJA LT       350ML
116982337,2018-06-06 13:42:21.673,COCO RALADO SOCOCO FLOCOS      100G
116982337,2018-06-06 13:42:21.673,SAB NIVEA HID LAVANDA 85G
117011985,2018-06-06 16:22:19.283,V BATATA DOCE                    KG
117011985,2018-06-06 16:22:19.283,IOG DANONE DESNATADO           170G
117011985,2018-06-06 16:22:19.283,IOG DANONE DESNATADO           170G
117011985,2018-06-06 16:22:19.283,SAB DAV AVEIA MEL PURO 90G
117014021,2018-06-06 16:30:54.387,IOG DANONE GREGO LIGHT ORG/MOR 600G
